timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1629132798250,42002,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-2,,true,,1568040,90368,99,99,null,12880,13800,32
1629132837991,21584,viewMyLeaveList,200,OK,Thread Group 1-1,text,true,,101137,38492,98,98,http://localhost/orangehrm/symfony/web/index.php/leave/viewMyLeaveList,7613,0,0
1629132837991,7616,viewMyLeaveList-0,200,OK,Thread Group 1-1,text,true,,75833,677,98,98,http://localhost/orangehrm/symfony/web/index.php/leave/viewMyLeaveList,7613,0,0
1629132845614,6874,viewMyLeaveList-1,304,Not Modified,Thread Group 1-1,,true,,206,796,98,98,http://localhost/orangehrm/symfony/web/webres_5f465b030eb735.13202106/themes/default/images/favicon.ico,0,0,1
1629132845614,8,viewMyLeaveList-2,304,Not Modified,Thread Group 1-1,,true,,205,791,98,98,http://localhost/orangehrm/symfony/web/webres_5f465b030eb735.13202106/themes/default/css/reset.css,0,0,0
1629132845614,7142,viewMyLeaveList-3,304,Not Modified,Thread Group 1-1,,true,,206,792,98,98,http://localhost/orangehrm/symfony/web/webres_5f465b030eb735.13202106/themes/default/css/tipTip.css,0,0,1
1629132845614,6,viewMyLeaveList-4,304,Not Modified,Thread Group 1-1,,true,,206,817,98,98,http://localhost/orangehrm/symfony/web/webres_5f465b030eb735.13202106/themes/default/css/jquery/jquery-ui-1.8.21.custom.css,0,0,0
1629132845614,7121,viewMyLeaveList-5,304,Not Modified,Thread Group 1-1,,true,,206,812,98,98,http://localhost/orangehrm/symfony/web/webres_5f465b030eb735.13202106/themes/default/css/jquery/jquery.autocomplete.css,0,0,1
1629132845614,3,viewMyLeaveList-6,304,Not Modified,Thread Group 1-1,,true,,206,791,98,98,http://localhost/orangehrm/symfony/web/webres_5f465b030eb735.13202106/themes/default/css/main.css,0,0,0
1629132845617,7267,viewMyLeaveList-7,304,Not Modified,Thread Group 1-1,,true,,208,794,98,98,http://localhost/orangehrm/symfony/web/webres_5f465b030eb735.13202106/js/jquery/jquery-3.4.1.min.js,0,0,1
1629132845620,7358,viewMyLeaveList-8,304,Not Modified,Thread Group 1-1,,true,,207,801,98,98,http://localhost/orangehrm/symfony/web/webres_5f465b030eb735.13202106/js/jquery/validate/jquery.validate.js,0,0,1
1629132845623,7433,viewMyLeaveList-9,304,Not Modified,Thread Group 1-1,,true,,207,791,98,98,http://localhost/orangehrm/symfony/web/webres_5f465b030eb735.13202106/js/jquery/jquery.ui.core.js,0,0,0
1629132852488,5227,viewMyLeaveList-10,304,Not Modified,Thread Group 1-1,,true,,207,796,98,98,http://localhost/orangehrm/symfony/web/webres_5f465b030eb735.13202106/js/jquery/jquery.autocomplete.js,0,0,2165
1629132852735,5286,viewMyLeaveList-11,304,Not Modified,Thread Group 1-1,,true,,206,791,98,98,http://localhost/orangehrm/symfony/web/webres_5f465b030eb735.13202106/js/orangehrm.autocomplete.js,0,0,2026
1629132852757,6818,viewMyLeaveList-12,304,Not Modified,Thread Group 1-1,,true,,208,798,98,98,http://localhost/orangehrm/symfony/web/webres_5f465b030eb735.13202106/js/jquery/jquery.ui.datepicker.js,0,0,2240
1629132852884,2,viewMyLeaveList-13,304,Not Modified,Thread Group 1-1,,true,,206,788,98,98,http://localhost/orangehrm/symfony/web/webres_5f465b030eb735.13202106/js/jquery/jquery.form.js,0,0,0
1629132852886,2,viewMyLeaveList-14,304,Not Modified,Thread Group 1-1,,true,,206,799,98,98,http://localhost/orangehrm/symfony/web/webres_5f465b030eb735.13202106/js/jquery/jquery.tipTip.minified.js,0,0,0
1629132852888,1,viewMyLeaveList-15,304,Not Modified,Thread Group 1-1,,true,,206,792,98,98,http://localhost/orangehrm/symfony/web/webres_5f465b030eb735.13202106/js/jquery/bootstrap-modal.js,0,0,0
1629132852889,2,viewMyLeaveList-16,304,Not Modified,Thread Group 1-1,,true,,205,795,98,98,http://localhost/orangehrm/symfony/web/webres_5f465b030eb735.13202106/js/jquery/jquery.clickoutside.js,0,0,0
1629132852891,2,viewMyLeaveList-17,304,Not Modified,Thread Group 1-1,,true,,206,807,98,98,http://localhost/orangehrm/symfony/web/webres_5f465b030eb735.13202106/js/fontawesome-5.13.0/js/fontawesome.min.js,0,0,0
1629132852893,1,viewMyLeaveList-18,304,Not Modified,Thread Group 1-1,,true,,207,802,98,98,http://localhost/orangehrm/symfony/web/webres_5f465b030eb735.13202106/js/fontawesome-5.13.0/js/solid.min.js,0,0,0
1629132852894,2,viewMyLeaveList-19,304,Not Modified,Thread Group 1-1,,true,,207,804,98,98,http://localhost/orangehrm/symfony/web/webres_5f465b030eb735.13202106/js/fontawesome-5.13.0/js/regular.min.js,0,0,0
1629132852896,2,viewMyLeaveList-20,304,Not Modified,Thread Group 1-1,,true,,206,788,98,98,http://localhost/orangehrm/symfony/web/webres_5f465b030eb735.13202106/js/orangehrm.validate.js,0,0,0
